date,AONIA,CALL_RATE,CHINA_FR001,CORRA,EONIA,ESTER,FFER,NOWA,SARON,SONIA
2021-08-07,,,,,,,0.1,,,
2021-08-08,,,,,,,0.1,,,
2021-08-09,0.03,,2.26,0.2,-0.483,-0.568,0.1,0.0,-0.73,0.0498
2021-08-10,0.03,-0.028,2.3,0.2,-0.482,-0.567,0.1,0.0,-0.73,0.0501
2021-08-11,0.03,-0.026,2.05,0.2,-0.482,-0.567,0.1,0.0,-0.73,0.0503
2021-08-12,0.03,-0.02,1.95,0.2,-0.483,-0.568,0.1,0.0,-0.72,0.0504
2021-08-13,0.03,-0.017,2.2,0.2,-0.484,-0.569,0.1,0.0,-0.73,0.0504
2021-08-14,,,,,,,0.1,,,
2021-08-15,,,,,,,0.1,,,
2021-08-16,0.03,-0.036,2.11,0.2,-0.484,-0.569,0.1,0.0,-0.73,0.0505
2021-08-17,0.03,-0.037,1.98,0.2,-0.483,-0.568,0.1,0.0,-0.73,0.0503
2021-08-18,0.03,-0.037,1.73,0.19,-0.482,-0.567,0.09,0.0,-0.73,0.0505
2021-08-19,0.03,-0.038,1.85,0.19,-0.482,-0.567,0.09,0.0,-0.73,0.051
2021-08-20,0.03,-0.038,2.06,0.2,-0.482,-0.567,0.09,0.0,-0.72,0.0508
2021-08-21,,,,,,,0.09,,,
2021-08-22,,,,,,,0.09,,,
2021-08-23,0.03,-0.032,2.18,0.2,-0.483,-0.568,0.09,0.0,-0.72,0.0505
2021-08-24,0.03,-0.037,2.35,0.2,-0.482,-0.567,0.09,0.0,-0.73,0.0505
2021-08-25,0.03,-0.037,2.23,0.2,-0.479,-0.564,0.09,0.0,-0.72,0.0504
2021-08-26,0.03,-0.037,2.23,0.2,-0.485,-0.57,0.09,0.0,-0.73,0.0505
2021-08-27,0.03,-0.037,2.1,0.2,-0.485,-0.57,0.08,0.0,-0.72,0.0507
2021-08-28,,,,,,,0.08,,,
2021-08-29,,,,,,,0.08,,,
2021-08-30,0.03,-0.036,1.85,0.2,-0.483,-0.568,0.08,0.0,-0.72,
2021-08-31,0.03,-0.036,2.34,0.18,-0.485,-0.57,0.06,0.0,-0.72,0.0502
2021-09-01,0.03,-0.032,2.1357,0.18,-0.484,-0.569,0.08,0.0,-0.72,0.0503
2021-09-02,0.03,-0.026,2.1,0.18,-0.484,-0.569,0.08,0.0,-0.72,0.0501
2021-09-03,0.03,-0.02,1.95,0.18,-0.483,-0.568,0.08,0.0,-0.72,0.0499
2021-09-04,,,,,,,0.08,,,
2021-09-05,,,,,,,0.08,,,
2021-09-06,0.03,-0.018,2.13,,-0.484,-0.569,0.08,0.0,-0.72,0.0503
2021-09-07,0.03,-0.014,2.2061,0.18,-0.484,-0.569,0.08,0.0,-0.72,0.0507
2021-09-08,0.03,-0.009,2.2,0.18,-0.484,-0.569,0.08,0.0,-0.72,0.0505
2021-09-09,0.03,-0.006,2.04,0.18,-0.485,-0.57,0.08,0.0,-0.72,0.0503
2021-09-10,0.03,-0.01,2.12,0.18,-0.485,-0.57,0.08,0.0,-0.72,0.0509
2021-09-11,,,,,,,0.08,,,
2021-09-12,,,,,,,0.08,,,
2021-09-13,0.03,-0.016,2.2,0.18,-0.486,-0.571,0.08,0.0,-0.72,0.0506
2021-09-14,0.03,-0.024,2.34,0.18,-0.483,-0.568,0.08,0.0,-0.72,0.0499
2021-09-15,0.03,-0.033,2.15,0.18,-0.488,-0.573,0.08,0.0,-0.72,0.0499
2021-09-16,0.03,-0.026,2.26,0.18,-0.482,-0.567,0.08,0.0,-0.72,0.0501
2021-09-17,0.03,-0.022,2.21,0.17,-0.486,-0.571,0.08,0.0,-0.72,0.0502
2021-09-18,,,2.11,,,,0.08,,,
2021-09-19,,,,,,,0.08,,,
2021-09-20,0.03,,,0.17,-0.481,-0.566,0.08,0.0,-0.72,0.05
2021-09-21,0.03,-0.022,,0.17,-0.486,-0.571,0.08,0.0,-0.72,0.05
2021-09-22,0.03,-0.021,2.18,0.17,-0.481,-0.566,0.08,0.0,-0.72,0.0499
2021-09-23,0.03,,2.04,0.17,-0.485,-0.57,0.08,0.0,-0.72,0.049
2021-09-24,0.03,-0.022,1.69,0.18,-0.484,-0.569,0.08,0.25,-0.72,0.05
2021-09-25,,,,,,,0.08,,,
2021-09-26,,,1.6808,,,,0.08,,,
2021-09-27,0.03,-0.024,1.73,0.17,-0.486,-0.571,0.08,0.25,-0.72,0.0496
2021-09-28,0.03,-0.025,1.95,0.17,-0.488,-0.573,0.08,0.25,-0.72,0.0495
2021-09-29,0.03,-0.025,1.51,0.19,-0.487,-0.572,0.08,0.25,-0.72,0.0493
2021-09-30,0.03,-0.049,2.4,,-0.495,-0.58,0.06,0.25,-0.67,0.0479
2021-10-01,0.03,-0.018,,0.17,-0.486,-0.571,0.08,0.25,-0.71,0.05
2021-10-02,,,,,,,0.08,,,
2021-10-03,,,,,,,0.08,,,
2021-10-04,0.03,-0.017,,0.18,-0.484,-0.569,0.08,0.25,-0.71,0.0503
2021-10-05,0.03,-0.015,,0.18,-0.484,-0.569,0.08,0.25,-0.71,0.0505
2021-10-06,0.03,-0.012,,0.18,-0.484,-0.569,0.08,0.25,-0.71,0.0513
2021-10-07,0.03,-0.009,,0.18,-0.483,-0.568,0.08,0.25,-0.71,0.0512
2021-10-08,0.03,-0.008,2.1019,0.18,-0.483,-0.568,0.08,0.25,-0.71,0.0507
2021-10-09,,,1.63,,,,0.08,,,
2021-10-10,,,,,,,0.08,,,
2021-10-11,0.03,-0.021,2.15,,-0.485,-0.57,0.08,0.25,-0.71,0.0505
2021-10-12,0.03,-0.032,2.12,0.18,-0.477,-0.562,0.08,0.25,-0.71,0.0514
2021-10-13,0.03,-0.04,2.17,0.18,-0.484,-0.569,0.08,0.25,-0.71,0.0508
2021-10-14,0.03,-0.052,2.12,0.18,-0.485,-0.57,0.08,0.25,-0.71,0.0508
2021-10-15,0.03,-0.046,2.07,0.19,-0.487,-0.572,0.08,0.25,-0.71,0.0502
2021-10-16,,,,,,,0.08,,,
2021-10-17,,,,,,,0.08,,,
2021-10-18,0.03,-0.039,2.15,0.2,-0.489,-0.574,0.08,0.25,-0.71,0.0504
2021-10-19,0.03,-0.038,2.26,0.2,-0.488,-0.573,0.08,0.25,-0.71,0.0499
2021-10-20,0.03,-0.036,2.11,0.2,-0.486,-0.571,0.08,0.25,-0.71,0.0501
2021-10-21,0.03,-0.031,1.7,0.18,-0.488,-0.573,0.08,0.25,-0.71,0.05
2021-10-22,0.03,-0.028,1.68,0.18,-0.484,-0.569,0.08,0.25,-0.71,0.05
2021-10-23,,,,,,,0.08,,,
2021-10-24,,,,,,,0.08,,,
2021-10-25,0.03,-0.027,1.62,0.18,-0.486,-0.571,0.08,0.25,-0.71,0.0498
2021-10-26,0.03,-0.026,1.5518,0.18,-0.485,-0.57,0.08,0.25,-0.71,0.0498
2021-10-27,0.03,-0.027,1.93,0.19,-0.488,-0.573,0.08,0.25,-0.71,0.0485
2021-10-28,0.03,-0.027,1.95,0.2,-0.488,-0.573,0.08,0.25,-0.71,0.0481
2021-10-29,0.03,-0.027,2.26,0.2,-0.493,-0.578,0.07,0.25,-0.69,0.0503
2021-10-30,,,,,,,0.07,,,
2021-10-31,,,,,,,0.07,,,
2021-11-01,0.03,-0.029,2.05,0.19,-0.494,-0.579,0.08,0.25,-0.71,0.0477
2021-11-02,0.03,-0.031,2.14,0.18,-0.484,-0.569,0.08,0.25,-0.71,0.048
2021-11-03,0.03,,2.01,0.19,-0.489,-0.574,0.08,0.25,-0.71,0.0481
2021-11-04,0.03,-0.033,1.9,0.18,-0.488,-0.573,0.08,0.25,-0.71,0.0483
2021-11-05,0.03,-0.036,1.9,0.18,-0.487,-0.572,0.08,0.25,-0.71,0.0468
2021-11-06,,,,,,,0.08,,,
2021-11-07,,,,,,,0.08,,,
2021-11-08,0.03,-0.045,1.92,0.19,-0.49,-0.575,0.08,0.25,-0.71,0.0467
2021-11-09,0.03,-0.051,2.16,0.2,-0.49,-0.575,0.08,0.25,-0.71,0.0468
2021-11-10,0.03,-0.049,1.8469,0.2,-0.491,-0.576,0.08,0.25,-0.71,0.0465
2021-11-11,0.03,-0.047,1.8979,,-0.49,-0.575,0.08,0.25,-0.71,0.0466
2021-11-12,0.04,-0.038,1.8674,0.19,-0.487,-0.572,0.08,0.25,-0.71,0.047
2021-11-13,,,,,,,0.08,,,
2021-11-14,,,,,,,0.08,,,
2021-11-15,0.04,-0.03,1.81,0.2,-0.484,-0.569,0.08,0.25,-0.71,0.0473
2021-11-16,0.04,-0.037,1.94,0.19,-0.486,-0.571,0.08,0.25,-0.71,0.0465
2021-11-17,0.04,-0.037,2.1988,0.18,-0.486,-0.571,0.08,0.25,-0.71,0.0469
2021-11-18,0.04,-0.038,1.95,0.18,-0.486,-0.571,0.08,0.25,-0.71,0.0467
2021-11-19,0.04,-0.037,2.02,0.17,-0.488,-0.573,0.08,0.25,-0.71,0.0464
2021-11-20,,,,,,,0.08,,,
2021-11-21,,,,,,,0.08,,,
2021-11-22,0.04,-0.038,1.98,0.15,-0.488,-0.573,0.08,0.25,-0.71,0.0468
2021-11-23,0.04,,2.22,0.15,-0.489,-0.574,0.08,0.25,-0.71,0.0466
2021-11-24,0.04,-0.041,1.81,0.14,-0.485,-0.57,0.08,0.25,-0.71,0.0462
2021-11-25,0.04,-0.042,1.85,0.14,-0.488,-0.573,0.08,0.25,-0.71,0.0465
2021-11-26,0.04,-0.043,1.73,0.16,-0.488,-0.573,0.08,0.25,-0.71,0.0461
2021-11-27,,,,,,,0.08,,,
2021-11-28,,,,,,,0.08,,,
2021-11-29,0.04,-0.047,1.87,0.15,-0.488,-0.573,0.08,0.25,-0.71,0.0464
2021-11-30,0.04,-0.048,2.2725,0.15,-0.49,-0.575,0.07,0.25,-0.68,0.0455
2021-12-01,0.04,-0.05,2.04,0.13,-0.489,-0.574,0.08,0.25,-0.7,0.0459
2021-12-02,0.04,-0.05,2.02,0.15,-0.49,-0.575,0.08,0.25,-0.7,0.0457
2021-12-03,0.04,-0.043,1.93,0.15,-0.493,-0.578,0.08,0.25,-0.69,0.0457
2021-12-04,,,,,,,0.08,,,
2021-12-05,,,,,,,0.08,,,
2021-12-06,0.04,-0.035,1.83,0.15,-0.493,-0.578,0.08,0.25,-0.69,0.0456
2021-12-07,0.04,-0.028,2.15,0.12,-0.492,-0.577,0.08,0.25,-0.7,0.0453
2021-12-08,0.04,-0.022,2.2,0.08,-0.492,-0.577,0.08,0.25,-0.7,0.0457
2021-12-09,0.04,-0.015,2.18,0.1,-0.493,-0.578,0.08,0.25,-0.7,0.0458
2021-12-10,0.04,-0.008,1.83,0.05,-0.492,-0.577,0.08,0.25,-0.7,0.0451
2021-12-11,,,,,,,0.08,,,
2021-12-12,,,,,,,0.08,,,
2021-12-13,0.04,-0.009,2.12,0.05,-0.494,-0.579,0.08,0.25,-0.7,0.0453
2021-12-14,0.04,-0.014,2.21,0.07,-0.492,-0.577,0.08,0.25,-0.7,0.0453
2021-12-15,0.04,-0.022,2.17,0.07,-0.492,-0.577,0.08,0.25,-0.7,0.045
2021-12-16,0.04,-0.033,2.14,0.09,-0.492,-0.577,0.08,0.25,-0.71,0.1622
2021-12-17,0.04,-0.028,1.89,0.08,-0.491,-0.576,0.08,0.5,-0.71,0.1937
2021-12-18,,,,,,,0.08,,,
2021-12-19,,,,,,,0.08,,,
2021-12-20,0.04,-0.028,2.01,0.08,-0.491,-0.576,0.08,0.5,-0.7,0.1938
2021-12-21,0.04,-0.028,1.88,0.08,-0.486,-0.571,0.08,0.5,-0.7,0.1932
2021-12-22,0.04,-0.028,1.71,0.08,-0.489,-0.574,0.08,0.5,-0.7,0.1926
2021-12-23,0.04,-0.027,1.65,0.14,-0.491,-0.576,0.08,0.5,-0.7,0.1928
2021-12-24,0.04,-0.023,1.85,0.13,-0.495,-0.58,0.08,,-0.7,0.1929
2021-12-25,,,,,,,0.08,,,
2021-12-26,,,,,,,0.08,,,
2021-12-27,,-0.021,1.79,,-0.491,-0.576,0.08,0.5,-0.7,
2021-12-28,,-0.018,1.63,,-0.49,-0.575,0.08,0.5,-0.7,
2021-12-29,0.04,-0.016,1.35,0.12,-0.493,-0.578,0.08,0.5,-0.7,0.1922
2021-12-30,0.04,-0.018,1.31,0.13,,-0.58,0.08,0.5,-0.69,0.1922
2021-12-31,0.04,,2.5,0.1,,-0.59,0.07,0.5,-0.68,0.1906
2022-01-01,,,,,,,0.07,,,
2022-01-02,,,,,,,0.07,,,
2022-01-03,,,,,,-0.578,0.08,0.5,-0.7,
2022-01-04,0.04,-0.016,1.95,0.12,,-0.578,0.08,0.5,-0.7,0.1947
2022-01-05,0.04,-0.012,1.82,0.12,,-0.578,0.08,0.5,-0.71,0.1948
2022-01-06,0.04,-0.009,1.74,0.13,,-0.578,0.08,0.5,-0.71,0.1947
2022-01-07,0.04,-0.008,1.86,0.15,,-0.58,0.08,0.5,-0.71,0.195
2022-01-08,,,,,,,0.08,,,
2022-01-09,,,,,,,0.08,,,
2022-01-10,0.04,,1.9,0.17,,-0.579,0.08,0.5,-0.71,0.1948
2022-01-11,0.04,-0.014,2.01,0.18,,-0.579,0.08,0.5,-0.71,0.1952
2022-01-12,0.04,-0.021,2.0,0.18,,-0.578,0.08,0.5,-0.71,0.1958
2022-01-13,0.05,-0.021,2.2719,0.18,,-0.578,0.08,0.5,-0.71,0.1959
2022-01-14,0.05,-0.02,2.25,0.18,,-0.578,0.08,0.5,-0.71,0.1959
2022-01-15,,,,,,,0.08,,,
2022-01-16,,,,,,,0.08,,,
2022-01-17,0.05,-0.029,2.13,0.18,,-0.578,0.08,0.5,-0.71,0.196
2022-01-18,0.05,-0.028,1.94,0.18,,-0.579,0.08,0.5,-0.71,0.1959
2022-01-19,0.05,-0.026,2.06,0.18,,-0.578,0.08,0.5,-0.71,0.1964
2022-01-20,0.05,-0.025,2.07,0.18,,-0.579,0.08,0.5,-0.71,0.1966
2022-01-21,0.05,-0.02,2.1,0.16,,-0.579,0.08,0.5,-0.71,0.1967
2022-01-22,,,,,,,0.08,,,
2022-01-23,,,,,,,0.08,,,
2022-01-24,0.05,-0.021,1.95,0.18,,-0.579,0.08,0.5,-0.71,0.1955
2022-01-25,0.05,-0.021,1.9418,0.17,,-0.578,0.08,0.5,-0.71,0.1954
2022-01-26,,-0.021,1.75,0.16,,-0.576,0.08,0.5,-0.71,0.1956
2022-01-27,0.05,-0.021,1.6243,0.16,,-0.573,0.08,0.5,-0.71,0.1957
2022-01-28,0.05,-0.021,1.1998,0.15,,-0.573,0.08,0.5,-0.71,0.1957
2022-01-29,,,1.24,,,,0.08,,,
2022-01-30,,,2.15,,,,0.08,,,
2022-01-31,0.05,-0.021,,0.13,,-0.579,0.08,0.5,-0.7,0.1989
2022-02-01,0.05,-0.02,,0.13,,-0.578,0.08,0.5,-0.71,0.1957
2022-02-02,0.05,-0.02,,0.13,,-0.578,0.08,0.5,-0.71,0.196
2022-02-03,0.05,-0.019,,0.13,,-0.577,0.08,0.5,-0.71,0.4403
2022-02-04,0.05,-0.018,,0.13,,-0.578,0.08,0.5,-0.71,0.4453
2022-02-05,,,,,,,0.08,,,
2022-02-06,,,,,,,0.08,,,
2022-02-07,0.05,-0.02,2.15,0.18,,-0.578,0.08,0.5,-0.71,0.4457
2022-02-08,0.05,-0.02,2.07,0.18,,-0.574,0.08,0.5,-0.71,0.4448
2022-02-09,0.05,-0.02,1.7408,0.18,,-0.578,0.08,0.5,-0.72,0.445
2022-02-10,0.05,-0.022,1.69,0.18,,-0.572,0.08,0.5,-0.72,0.4455
2022-02-11,0.05,,1.83,0.18,,-0.578,0.08,0.5,-0.72,0.4452
2022-02-12,,,,,,,0.08,,,
2022-02-13,,,,,,,0.08,,,
2022-02-14,0.05,-0.019,1.88,0.18,,-0.578,0.08,0.5,-0.71,0.4448
2022-02-15,0.05,-0.01,1.83,0.18,,-0.576,0.08,0.5,-0.72,0.445
2022-02-16,0.05,-0.024,1.96,0.18,,-0.576,0.08,0.5,-0.72,0.4449
2022-02-17,0.05,-0.022,1.88,0.18,,-0.576,0.08,0.5,-0.72,0.4449
2022-02-18,0.05,-0.018,2.15,0.19,,-0.576,0.08,0.5,-0.72,0.4453
2022-02-19,,,,,,,0.08,,,
2022-02-20,,,,,,,0.08,,,
2022-02-21,0.05,-0.019,2.22,,,-0.576,0.08,0.5,-0.72,0.4442
2022-02-22,0.05,-0.017,2.05,0.19,,-0.575,0.08,0.5,-0.72,0.4449
2022-02-23,0.05,,2.06,0.19,,-0.576,0.08,0.5,-0.72,0.4451
2022-02-24,0.05,-0.017,2.2386,0.19,,-0.576,0.08,0.5,-0.72,0.4451
2022-02-25,0.05,-0.013,2.25,0.19,,-0.575,0.08,0.5,-0.72,0.4449
2022-02-26,,,,,,,0.08,,,
2022-02-27,,,,,,,0.08,,,
2022-02-28,0.05,-0.012,2.36,0.19,,-0.58,0.08,0.5,-0.7,0.4451
2022-03-01,0.05,-0.011,1.82,0.18,,-0.577,0.08,0.5,-0.71,0.4451
2022-03-02,0.05,-0.01,1.9,0.17,,-0.578,0.08,0.5,-0.72,0.445
2022-03-03,0.05,-0.009,1.75,0.43,,-0.579,0.08,0.5,-0.72,0.4452
2022-03-04,0.05,-0.009,1.93,0.43,,-0.577,0.08,0.5,-0.72,0.445
2022-03-05,,,,,,,0.08,,,
2022-03-06,,,,,,,0.08,,,
2022-03-07,0.05,-0.007,2.06,0.42,,-0.579,0.08,0.5,-0.72,0.4448
2022-03-08,0.05,-0.007,2.07,0.42,,-0.579,0.08,0.5,-0.71,0.4444
2022-03-09,0.05,-0.007,2.0365,0.42,,-0.58,0.08,0.5,-0.71,0.4444
2022-03-10,0.05,-0.008,2.04,0.42,,-0.576,0.08,0.5,-0.7,0.4451
2022-03-11,0.05,-0.01,2.06,0.43,,-0.577,0.08,0.5,-0.71,0.4449
2022-03-12,,,,,,,0.08,,,
2022-03-13,,,,,,,0.08,,,
2022-03-14,0.05,-0.011,2.08,0.43,,-0.577,0.08,0.5,-0.7,0.4445
2022-03-15,0.05,-0.008,2.08,0.43,,-0.573,0.08,0.5,-0.7,0.445
2022-03-16,0.05,-0.013,2.0521,0.43,,-0.577,0.08,0.5,-0.69,0.445
2022-03-17,0.05,-0.009,2.02,0.43,,-0.578,0.33,0.5,-0.68,0.6886
2022-03-18,0.05,-0.006,2.01,0.43,,-0.578,0.33,0.5,-0.69,0.6913
2022-03-19,,,,,,,0.33,,,
2022-03-20,,,,,,,0.33,,,
2022-03-21,0.05,,2.03,0.43,,-0.578,0.33,0.5,-0.69,0.6912
2022-03-22,0.05,-0.005,1.97,0.43,,-0.578,0.33,0.5,-0.69,0.6906
2022-03-23,0.05,-0.006,2.03,0.44,,-0.578,0.33,0.5,-0.69,0.6908
2022-03-24,0.05,-0.005,2.0211,0.45,,-0.579,0.33,0.5,-0.7,0.6907
2022-03-25,0.05,-0.004,2.01,0.45,,-0.581,0.33,0.75,-0.7,0.6905
2022-03-26,,,,,,,0.33,,,
2022-03-27,,,,,,,0.33,,,
2022-03-28,0.05,-0.004,1.9569,0.45,,-0.58,0.33,0.75,-0.7,0.6901
2022-03-29,0.05,-0.004,1.732,0.45,,-0.579,0.33,0.75,-0.7,0.6907
2022-03-30,0.05,-0.004,1.5562,0.45,,-0.579,0.33,0.75,-0.7,0.69
2022-03-31,0.09,-0.02,2.15,0.42,,-0.593,0.33,0.75,-0.7,0.6896
2022-04-01,0.07,-0.004,1.61,0.42,,-0.582,0.33,0.75,-0.7,0.6906
2022-04-02,,,1.3,,,,0.33,,,
2022-04-03,,,,,,,0.33,,,
2022-04-04,0.06,-0.004,,0.44,,-0.585,0.33,0.75,-0.71,0.6913
2022-04-05,0.06,-0.005,,0.45,,-0.586,0.33,0.75,-0.71,0.6915
2022-04-06,0.06,-0.005,1.8596,0.45,,-0.584,0.33,0.75,-0.71,0.6919
2022-04-07,0.06,-0.006,1.84,0.45,,-0.582,0.33,0.75,-0.71,0.6914
2022-04-08,0.06,-0.006,1.76,0.45,,-0.583,0.33,0.75,-0.71,0.6912
2022-04-09,,,,,,,0.33,,,
2022-04-10,,,,,,,0.33,,,
2022-04-11,0.06,-0.008,1.8645,0.45,,-0.584,0.33,0.75,-0.71,0.6902
2022-04-12,0.06,-0.008,1.79,0.45,,-0.583,0.33,0.75,-0.71,0.6906
2022-04-13,0.06,-0.01,1.66,0.45,,-0.585,0.33,0.75,-0.71,0.6905
2022-04-14,0.06,-0.013,1.56,0.95,,-0.586,0.33,,-0.71,0.6908
2022-04-15,,-0.016,1.35,,,,0.33,,,
2022-04-16,,,,,,,0.33,,,
2022-04-17,,,,,,,0.33,,,
2022-04-18,,-0.019,1.41,0.93,,,0.33,,,
2022-04-19,0.06,-0.017,1.31,0.93,,-0.58,0.33,0.75,-0.71,0.6902
2022-04-20,0.06,-0.016,1.3171,0.92,,-0.583,0.33,0.75,-0.71,0.6904
2022-04-21,0.06,-0.016,1.3,0.92,,-0.585,0.33,0.75,-0.71,0.6904
2022-04-22,0.06,-0.015,1.26,0.92,,-0.583,0.33,0.75,-0.71,0.6905
2022-04-23,,,,,,,0.33,,,
2022-04-24,,,1.3,,,,0.33,,,
2022-04-25,,-0.016,1.3184,0.92,,-0.585,0.33,0.75,-0.71,0.6899
2022-04-26,0.06,-0.017,1.32,0.92,,-0.582,0.33,0.75,-0.71,0.6903
2022-04-27,0.06,-0.018,1.3146,0.92,,-0.583,0.33,0.75,-0.71,0.6902
2022-04-28,0.06,-0.021,1.31,0.92,,-0.583,0.33,0.75,-0.71,0.6896
2022-04-29,0.06,,1.9,0.92,,-0.586,0.33,0.75,-0.7,0.6907
2022-04-30,,,,,,,0.33,,,
2022-05-01,,,,,,,0.33,,,
2022-05-02,0.06,-0.02,,0.93,,-0.583,0.33,0.75,-0.7,
2022-05-03,0.07,,,0.93,,-0.579,0.33,0.75,-0.7,0.6906
2022-05-04,0.31,,,0.96,,-0.585,0.33,0.75,-0.71,0.691
2022-05-05,0.31,,1.79,0.95,,-0.585,0.83,0.75,-0.71,0.9382
2022-05-06,0.31,-0.019,1.34,0.96,,-0.585,0.83,0.75,-0.71,0.9409
2022-05-07,,,1.29,,,,0.83,,,
2022-05-08,,,,,,,0.83,,,
2022-05-09,0.31,-0.017,1.32,0.95,,-0.586,0.83,0.75,-0.71,0.9403
2022-05-10,0.31,-0.013,1.32,0.96,,-0.584,0.83,0.75,-0.71,0.9397
2022-05-11,0.31,-0.009,1.34,0.96,,-0.584,0.83,0.75,-0.71,0.9405
2022-05-12,0.31,-0.007,1.3272,0.96,,-0.577,0.83,0.75,-0.71,0.9401
2022-05-13,0.31,-0.005,1.33,0.96,,-0.586,0.83,0.75,-0.71,0.9398
2022-05-14,,,,,,,0.83,,,
2022-05-15,,,,,,,0.83,,,
2022-05-16,0.31,-0.019,1.33,0.96,,-0.585,0.83,0.75,-0.71,0.9398
2022-05-17,0.31,-0.018,1.35,0.96,,-0.585,0.83,,-0.71,0.9398
2022-05-18,0.31,-0.019,1.35,0.96,,-0.585,0.83,0.75,-0.71,0.9394
2022-05-19,0.31,-0.019,1.44,0.96,,-0.585,0.83,0.75,-0.71,0.9392
2022-05-20,0.31,-0.02,1.35,0.96,,-0.585,0.83,0.75,-0.71,0.9389
2022-05-21,,,,,,,0.83,,,
2022-05-22,,,,,,,0.83,,,
2022-05-23,0.31,-0.021,1.35,,,-0.586,0.83,0.75,-0.71,0.9393
2022-05-24,0.31,-0.02,1.36,0.96,,-0.587,0.83,0.75,-0.71,0.9391
2022-05-25,0.31,-0.02,1.38,0.96,,-0.587,0.83,0.75,-0.71,0.9384
2022-05-26,0.31,-0.019,1.39,0.96,,-0.59,0.83,,,0.9388
2022-05-27,0.31,-0.021,1.4,0.96,,-0.585,0.83,0.75,-0.71,0.9383
2022-05-28,,,,,,,0.83,,,
2022-05-29,,,,,,,0.83,,,
2022-05-30,0.31,-0.022,1.42,0.96,,-0.586,0.83,0.75,-0.71,0.9384
2022-05-31,0.31,-0.026,1.68,0.96,,-0.589,0.83,0.75,-0.69,0.941
2022-06-01,0.31,-0.029,1.44,0.96,,-0.582,0.83,0.75,-0.71,0.9389
2022-06-02,0.31,-0.034,1.45,1.46,,-0.585,0.83,0.75,-0.71,
2022-06-03,0.31,-0.039,,1.46,,-0.587,0.83,0.75,-0.71,
2022-06-04,,,,,,,0.83,,,
2022-06-05,,,,,,,0.83,,,
2022-06-06,0.31,-0.043,1.48,1.46,,-0.59,0.83,,,0.9394
2022-06-07,0.31,-0.045,1.45,1.46,,-0.583,0.83,0.75,-0.71,0.9403
2022-06-08,0.81,-0.041,1.45,1.46,,-0.582,0.83,0.75,-0.71,0.9402
2022-06-09,0.82,-0.029,1.45,1.46,,-0.582,0.83,0.75,-0.71,0.9407
2022-06-10,0.81,-0.025,1.44,1.46,,-0.581,0.83,0.75,-0.71,0.9402
2022-06-11,,,,,,,0.83,,,
2022-06-12,,,,,,,0.83,,,
2022-06-13,,-0.033,1.45,1.46,,-0.58,0.83,0.75,-0.71,0.9396
2022-06-14,0.81,-0.034,1.45,1.46,,-0.578,0.83,0.75,-0.7,0.9398
2022-06-15,0.81,-0.023,1.45,1.46,,-0.58,0.83,0.75,-0.7,0.9399
2022-06-16,0.81,-0.042,1.45,1.46,,-0.582,1.58,0.75,-0.5,1.1884
2022-06-17,0.81,-0.04,1.45,1.46,,-0.582,1.58,0.75,-0.21,1.1895
2022-06-18,,,,,,,1.58,,,
2022-06-19,,,,,,,1.58,,,
2022-06-20,0.81,-0.044,1.45,1.46,,-0.581,1.58,0.75,-0.21,1.1896
2022-06-21,0.81,-0.046,1.48,1.46,,-0.582,1.58,0.75,-0.21,1.1892
2022-06-22,0.81,-0.047,1.48,1.46,,-0.579,1.58,0.75,-0.19,1.1883
2022-06-23,0.81,-0.047,1.47,1.46,,-0.578,1.58,0.75,-0.2,1.1885
2022-06-24,0.81,-0.04,1.47,1.46,,-0.58,1.58,1.25,-0.2,1.1885
2022-06-25,,,,,,,1.58,,,
2022-06-26,,,,,,,1.58,,,
2022-06-27,0.81,-0.04,1.47,1.46,,-0.579,1.58,1.25,-0.2,1.1884
2022-06-28,0.81,-0.039,1.47,1.46,,-0.581,1.58,1.25,-0.2,1.1877
2022-06-29,0.81,-0.033,1.4,1.46,,-0.578,1.58,1.25,-0.2,1.1887
2022-06-30,0.81,-0.04,2.1,1.46,,-0.591,1.58,1.25,-0.2,1.1874
2022-07-01,0.81,-0.026,1.48,,,-0.58,1.58,1.25,-0.21,1.1907
2022-07-02,,,,,,,1.58,,,
2022-07-03,,,,,,,1.58,,,
2022-07-04,0.81,-0.022,1.45,1.46,,-0.58,1.58,1.25,-0.21,1.1902
2022-07-05,0.81,-0.016,1.4,1.46,,-0.58,1.58,1.25,-0.21,1.1907
2022-07-06,1.31,-0.012,1.2496,1.46,,-0.58,1.58,1.25,-0.21,1.1908
2022-07-07,1.31,-0.01,1.26,1.46,,-0.579,1.58,1.25,-0.21,1.1905
2022-07-08,1.31,-0.008,1.26,1.46,,-0.579,1.58,1.25,-0.21,1.1909
2022-07-09,,,,,,,1.58,,,
2022-07-10,,,,,,,1.58,,,
2022-07-11,1.31,-0.01,1.26,1.46,,-0.58,1.58,1.25,-0.21,1.1909
2022-07-12,1.31,-0.008,1.256,1.46,,-0.58,1.58,1.25,-0.21,1.1909
2022-07-13,1.31,-0.007,1.2641,1.46,,-0.581,1.58,1.25,-0.21,1.1912
2022-07-14,1.31,-0.007,1.2365,2.47,,-0.582,1.58,1.25,-0.21,1.1911
2022-07-15,1.31,-0.014,1.2565,2.47,,-0.582,1.58,1.25,-0.21,1.1908
2022-07-16,,,,,,,1.58,,,
